statement,url,text,source,category,label,dataset_name,update_date,source_type
"Visit the WHO Country Office websiteData and statisticsDisease outbreaksEmergency situationsCollaborating centresNews and features11 December 2025Feature storyLearning on TAP: improving access to assistive technology in TanzaniaMore news28 March 2025Donors making a difference to maternal health & newborn health: the urgent drive to save women’s lives across the worldMore feature storiesCountry profilesHealth profilesCountry profiles present selected data, statistics and information to provide national health profiles at given points in time",https://www.who.int/countries/tza,"WHO health data: Visit the WHO Country Office websiteData and statisticsDisease outbreaksEmergency situationsCollaborating centresNews and features11 December 2025Feature storyLearning on TAP: improving access to assistive technology in TanzaniaMore news28 March 2025Donors making a difference to maternal health & newborn health: the urgent drive to save women’s lives across the worldMore feature storiesCountry profilesHealth profilesCountry profiles present selected data, statistics and information to provide national health profiles at given points in time",World Health Organization (WHO),health,verified,,,
"GOPublications6 October 2025Improving access to assistive technology in United Republic of Tanzania (2022-2023): project reportThe report summarizes a collaboration between the Ministry of Health of the United Republic of Tanzania, HelpAge Tanzania and the World Health Organization",https://www.who.int/countries/tza,"WHO health data: GOPublications6 October 2025Improving access to assistive technology in United Republic of Tanzania (2022-2023): project reportThe report summarizes a collaboration between the Ministry of Health of the United Republic of Tanzania, HelpAge Tanzania and the World Health Organization",World Health Organization (WHO),health,verified,,,
DownloadRead More8 November 2024Joint external evaluation of the International Health Regulations (‎2005)‎ core capacities of the United,https://www.who.int/countries/tza,WHO health data: DownloadRead More8 November 2024Joint external evaluation of the International Health Regulations (‎2005)‎ core capacities of the United,World Health Organization (WHO),health,verified,,,
The United Republic of Tanzania–Zanzibar completed its first Joint External Evaluation (JEE) from 22 to 28 April 2017,https://www.who.int/countries/tza,WHO health data: The United Republic of Tanzania–Zanzibar completed its first Joint External Evaluation (JEE) from 22 to 28 April 2017,World Health Organization (WHO),health,verified,,,
DownloadRead More29 October 2024Joint external evaluation of the International Health Regulations (2005) core capacities of the United,https://www.who.int/countries/tza,WHO health data: DownloadRead More29 October 2024Joint external evaluation of the International Health Regulations (2005) core capacities of the United,World Health Organization (WHO),health,verified,,,
"DownloadRead More25 September 2024Tackling malaria in countries hardest hit by the disease: ministerial conference report, Yaoundé, Cameroon,",https://www.who.int/countries/tza,"WHO health data: DownloadRead More25 September 2024Tackling malaria in countries hardest hit by the disease: ministerial conference report, Yaoundé, Cameroon,",World Health Organization (WHO),health,verified,,,
"The Malaria Ministerial Conference, co-hosted by WHO and the Government of Cameroon on 6 March 2024, brought together more than 400 stakeholders, including",https://www.who.int/countries/tza,"WHO health data: The Malaria Ministerial Conference, co-hosted by WHO and the Government of Cameroon on 6 March 2024, brought together more than 400 stakeholders, including",World Health Organization (WHO),health,verified,,,
DownloadRead MoreMore publicationsCooperation strategy1 May 2018WHO country cooperation strategy at a glance: Tanzania (‎‎United Republic of)‎‎At a glanceDownloadRead MoreWHO presenceRead more about WHO in the United Republic of Tanzania,https://www.who.int/countries/tza,WHO health data: DownloadRead MoreMore publicationsCooperation strategy1 May 2018WHO country cooperation strategy at a glance: Tanzania (‎‎United Republic of)‎‎At a glanceDownloadRead MoreWHO presenceRead more about WHO in the United Republic of Tanzania,World Health Organization (WHO),health,verified,,,
"Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksSkills Development Levy (SDL)Public Officials Import Duty and Excise Duty RemissionAuthorized Economic Operators (AEOs)Digital Service TaxExport Processing Zone (EPZ)Customs LicensesApproved Tax ConsultantsExcise DutyCapital Gains taxImport duty for some Items During the Importation (List of Eight (8) Items)Related LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",https://www.tra.go.tz/news/all,"TRA news data: Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksSkills Development Levy (SDL)Public Officials Import Duty and Excise Duty RemissionAuthorized Economic Operators (AEOs)Digital Service TaxExport Processing Zone (EPZ)Customs LicensesApproved Tax ConsultantsExcise DutyCapital Gains taxImport duty for some Items During the Importation (List of Eight (8) Items)Related LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",Tanzania Revenue Authority (TRA),revenue,verified,,,
"Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksMotor Vehicle RegistrationE-Fiscal Devices (EFD)Approved Tax ConsultantsClient Service CharterDigital Service TaxGaming taxStarting BusinessCustoms LicensesPublic Officials Import Duty and Excise Duty RemissionPaying Taxes",https://www.tra.go.tz/news/commissioner-general-reaffirms-tras-commitment-to-taxpayer-rights-and-engagement,"TRA news data: Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksMotor Vehicle RegistrationE-Fiscal Devices (EFD)Approved Tax ConsultantsClient Service CharterDigital Service TaxGaming taxStarting BusinessCustoms LicensesPublic Officials Import Duty and Excise Duty RemissionPaying Taxes",Tanzania Revenue Authority (TRA),revenue,verified,,,
"Related LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",https://www.tra.go.tz/news/commissioner-general-reaffirms-tras-commitment-to-taxpayer-rights-and-engagement,"TRA news data: Related LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",Tanzania Revenue Authority (TRA),revenue,verified,,,
"Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksMotor Vehicle RegistrationValue Added Tax (VAT) DefermentReturning ResidentSkills Development Levy (SDL)Pre – Arrival DeclarationGaming taxCharitable OrganizationImport duty for some Items During the Importation (List of Eight (8) Items)Pay As You EarnImport ProceduresRelated LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",https://www.tra.go.tz/news/commissioner-general-reaffirms-tras-commitment-to-taxpayer-rights-and-engagement,"TRA news data: Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksMotor Vehicle RegistrationValue Added Tax (VAT) DefermentReturning ResidentSkills Development Levy (SDL)Pre – Arrival DeclarationGaming taxCharitable OrganizationImport duty for some Items During the Importation (List of Eight (8) Items)Pay As You EarnImport ProceduresRelated LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",Tanzania Revenue Authority (TRA),revenue,verified,,,
"Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksSingle Customs Territory (SCT)Gaming taxInterest, Penalties & OffencesAuthorized Economic Operators (AEOs)Motor Vehicle RegistrationCorporation TaxPay As You EarnPre – Arrival DeclarationStarting BusinessExcise DutyRelated LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",https://www.tra.go.tz/news/commissioner-general-reaffirms-tras-commitment-to-taxpayer-rights-and-engagement,"TRA news data: Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksSingle Customs Territory (SCT)Gaming taxInterest, Penalties & OffencesAuthorized Economic Operators (AEOs)Motor Vehicle RegistrationCorporation TaxPay As You EarnPre – Arrival DeclarationStarting BusinessExcise DutyRelated LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",Tanzania Revenue Authority (TRA),revenue,verified,,,
"Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksOne Stop Border Post (OSBP)Client Service CharterAuthorized Economic Operators (AEOs)About TRAExport ProceduresIncome Tax for IndividualsSkills Development Levy (SDL)Temporary ImportationGaming taxDigital Service TaxRelated LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",https://www.tra.go.tz/news/tra-shines-in-third-quarter-revenue-collections-surpass-targets-at-remarkable-pace,"TRA news data: Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksOne Stop Border Post (OSBP)Client Service CharterAuthorized Economic Operators (AEOs)About TRAExport ProceduresIncome Tax for IndividualsSkills Development Levy (SDL)Temporary ImportationGaming taxDigital Service TaxRelated LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",Tanzania Revenue Authority (TRA),revenue,verified,,,
"Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksTrading across bordersPublic Officials Import Duty and Excise Duty RemissionExport ProceduresE-Fiscal Devices (EFD)Export Processing Zone (EPZ)Digital Service TaxEFD/VFD SuppliersCorporate PlanExcise DutyClient Service CharterRelated LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",https://www.tra.go.tz/news/all,"TRA news data: Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksTrading across bordersPublic Officials Import Duty and Excise Duty RemissionExport ProceduresE-Fiscal Devices (EFD)Export Processing Zone (EPZ)Digital Service TaxEFD/VFD SuppliersCorporate PlanExcise DutyClient Service CharterRelated LinksMinistry of FinanceMinistry of Industry and TradeInstitute of Tax AdministrationTanzania Ports AuthorityTanzania Investment CenterBRELAContact UsCommissioner GeneralTanzania Revenue Authority,Postcode:28 Edward Sokoine Drive,11105 Mchafukoge,Ilala CBD, P",Tanzania Revenue Authority (TRA),revenue,verified,,,
"Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksValue Added Tax (VAT)Public Officials Import Duty and Excise Duty RemissionCharitable OrganizationValue Added Tax (VAT) DefermentDigital Service TaxPaying Taxes",https://www.tra.go.tz/news/commissioner-general-reaffirms-tras-commitment-to-taxpayer-rights-and-engagement,"TRA news data: Whenever you buy, demand receipt""Together We Build Our Nation""Quick LinksValue Added Tax (VAT)Public Officials Import Duty and Excise Duty RemissionCharitable OrganizationValue Added Tax (VAT) DefermentDigital Service TaxPaying Taxes",Tanzania Revenue Authority (TRA),revenue,verified,,,
